         7433371 function calls (7304118 primitive calls) in 5.823 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      105    0.000    0.000    0.032    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\frame.py:4514(_set_item)
13242/12915    0.007    0.000    0.032    0.000 {built-in method builtins.all}
     1100    0.001    0.000    0.032    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\internals\blocks.py:775(get_values_for_csv)
      100    0.001    0.000    0.031    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\cluster\_kmeans.py:1066(predict)
      261    0.031    0.000    0.031    0.000 {built-in method nt.stat}
     1300    0.005    0.000    0.031    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\indexes\base.py:7770(get_values_for_csv)
     8853    0.010    0.000    0.030    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\utils\_array_api.py:426(reshape)
      201    0.001    0.000    0.030    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\internals\managers.py:623(reindex_indexer)
     3200    0.012    0.000    0.029    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\_core\_methods.py:118(_mean)
      100    0.001    0.000    0.029    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\preprocessing\_data.py:896(partial_fit)
     5970    0.015    0.000    0.029    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\geographiclib\geodesic.py:405(_C3f)
    30499    0.017    0.000    0.029    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\utils\_array_api.py:401(asarray)
     5970    0.018    0.000    0.029    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\geographiclib\geodesic.py:255(_C2f)
    10746    0.006    0.000    0.028    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\_core\einsumfunc.py:1057(einsum)
    64452    0.019    0.000    0.028    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\_config.py:27(_get_threadlocal_config)
      200    0.008    0.000    0.028    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\internals\managers.py:708(_slice_take_blocks_ax0)
     4853    0.004    0.000    0.027    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\_core\fromnumeric.py:2589(all)
     7200    0.004    0.000    0.027    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\utils\_param_validation.py:500(is_satisfied_by)
     1800    0.015    0.000    0.027    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\lib\_arraysetops_impl.py:339(_unique1d)
      900    0.001    0.000    0.027    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\utils\_encode.py:20(_unique)
      105    0.001    0.000    0.027    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\frame.py:4481(_set_item_mgr)
     4022    0.007    0.000    0.026    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\series.py:1095(__getitem__)
      327    0.000    0.000    0.026    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\series.py:5773(isna)
      652    0.009    0.000    0.026    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\internals\managers.py:2276(_merge_blocks)
     6856    0.009    0.000    0.026    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\generic.py:6301(__setattr__)
      327    0.000    0.000    0.026    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\generic.py:8693(isna)
      900    0.002    0.000    0.026    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\utils\_encode.py:61(_unique_np)
     1000    0.002    0.000    0.026    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\_core\fromnumeric.py:4073(var)
     3764    0.008    0.000    0.025    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\internals\managers.py:1863(from_array)
     2380    0.003    0.000    0.025    0.000 {built-in method builtins.sorted}
      900    0.002    0.000    0.025    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\utils\validation.py:454(check_consistent_length)
      327    0.001    0.000    0.025    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\series.py:5136(reindex)
     4853    0.002    0.000    0.025    0.000 {method 'clip' of 'numpy.ndarray' objects}
     4953    0.007    0.000    0.024    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\_core\fromnumeric.py:89(_wrapreduction_any_all)
      327    0.001    0.000    0.024    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\generic.py:5343(reindex)
     3000    0.014    0.000    0.024    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\geographiclib\geodesic.py:323(_A3coeff)
    74064    0.017    0.000    0.024    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\scipy\sparse\_base.py:1401(issparse)
     1000    0.014    0.000    0.024    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\_core\_methods.py:151(_var)
      100    0.002    0.000    0.023    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\internals\managers.py:1347(insert)
      427    0.004    0.000    0.023    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\io\common.py:304(_get_filepath_or_buffer)
    10746    0.023    0.000    0.023    0.000 {built-in method numpy._core._multiarray_umath.c_einsum}
      100    0.002    0.000    0.023    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\kneed\knee_locator.py:131(__init__)
     4200    0.005    0.000    0.023    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\_config.py:214(config_context)
      400    0.001    0.000    0.023    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\utils\validation.py:1673(check_is_fitted)
     1100    0.001    0.000    0.022    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\threadpoolctl.py:827(info)
     4853    0.015    0.000    0.022    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\_core\_methods.py:99(_clip)
     6850    0.002    0.000    0.022    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\internals\managers.py:2264(<lambda>)
        1    0.001    0.001    0.022    0.022 D:\mini project\FPO\FINAL\ML\oop_t\flightoop2.py:602(find_shortest_route)
     2100    0.003    0.000    0.022    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\_core\fromnumeric.py:3735(mean)
     1100    0.002    0.000    0.022    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\threadpoolctl.py:829(<listcomp>)
      100    0.003    0.000    0.022    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\decomposition\_pca.py:546(_fit_full)
     5753    0.004    0.000    0.021    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\_core\fromnumeric.py:2879(cumsum)
    41500    0.016    0.000    0.021    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\pickle.py:217(commit_frame)
      427    0.001    0.000    0.021    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\io\common.py:131(close)
     1000    0.001    0.000    0.021    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\joblib\numpy_pickle.py:234(read)
      900    0.001    0.000    0.021    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\utils\_array_api.py:409(unique_inverse)
    65500    0.015    0.000    0.021    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\pickle.py:241(write)
      427    0.020    0.000    0.020    0.000 {method 'close' of '_io.TextIOWrapper' objects}
     2404    0.003    0.000    0.020    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\contextlib.py:141(__exit__)
     3425    0.004    0.000    0.020    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\internals\blocks.py:225(_consolidate_key)
    58655    0.015    0.000    0.020    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\dtypes\generic.py:37(_check)
    11500    0.008    0.000    0.020    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\pickle.py:1425(load_short_binunicode)
     4773    0.014    0.000    0.020    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\generic.py:6236(__finalize__)
     4300    0.007    0.000    0.020    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\utils\_array_api.py:271(supported_float_dtypes)
     1000    0.008    0.000    0.020    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\joblib\numpy_pickle.py:136(read_array)
     2404    0.001    0.000    0.020    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\contextlib.py:132(__enter__)
     3300    0.006    0.000    0.020    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\threadpoolctl.py:119(info)
     4491    0.004    0.000    0.020    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\_config\config.py:145(_get_option)
      200    0.001    0.000    0.020    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\indexes\base.py:4323(reindex)
      100    0.001    0.000    0.019    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\decomposition\_base.py:116(transform)
        2    0.000    0.000    0.019    0.010 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\socket.py:944(getaddrinfo)
        2    0.019    0.010    0.019    0.010 {built-in method _socket.getaddrinfo}
      900    0.009    0.000    0.019    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\lib\_type_check_impl.py:373(nan_to_num)
     6000    0.007    0.000    0.019    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\geopy\point.py:56(_normalize_coordinates)
     6979    0.015    0.000    0.019    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\dtypes\concat.py:52(concat_compat)
     8853    0.006    0.000    0.018    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\_core\fromnumeric.py:211(reshape)
     5532    0.005    0.000    0.018    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\warnings.py:165(simplefilter)
     2000    0.006    0.000    0.018    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\utils\_param_validation.py:562(__init__)
      139    0.000    0.000    0.018    0.000 <frozen genericpath>:16(exists)
    10153    0.011    0.000    0.018    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\_core\_ufunc_config.py:440(__enter__)
       96    0.001    0.000    0.018    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\tools\datetimes.py:673(to_datetime)
     3937    0.007    0.000    0.018    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\_core\_dtype.py:350(_name_get)
     7653    0.010    0.000    0.017    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\utils\_array_api.py:1080(_modify_in_place_if_numpy)
     3000    0.013    0.000    0.017    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\geographiclib\geodesic.py:484(_InverseStart)
    60002    0.017    0.000    0.017    0.000 {built-in method numpy.asarray}
     1496    0.011    0.000    0.017    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\dtypes\cast.py:1156(maybe_infer_to_datetimelike)
      700    0.001    0.000    0.016    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\pickle.py:1122(save_type)
     6000    0.011    0.000    0.016    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\geographiclib\geomath.py:117(sincosd)
     3000    0.006    0.000    0.016    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\geographiclib\geomath.py:107(AngDiff)
      100    0.000    0.000    0.016    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\io\common.py:605(check_parent_directory)
      400    0.000    0.000    0.016    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\indexes\base.py:6679(_maybe_cast_listlike_indexer)
      900    0.001    0.000    0.016    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\inspect.py:3199(bind)
      302    0.001    0.000    0.016    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\frame.py:4626(_get_item_cache)
     2000    0.003    0.000    0.015    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\base.py:858(__sklearn_tags__)
     5300    0.008    0.000    0.015    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\utils\_param_validation.py:484(__contains__)
     4200    0.010    0.000    0.015    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\_config.py:60(set_config)
     2993    0.002    0.000    0.015    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\_core\fromnumeric.py:1251(argmax)
      900    0.011    0.000    0.015    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\inspect.py:3068(_bind)
     8046    0.004    0.000    0.015    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\_core\_methods.py:67(_all)
      981    0.007    0.000    0.015    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\dtypes\cast.py:123(maybe_convert_platform)
     4091    0.004    0.000    0.015    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\generic.py:807(_set_axis)
      100    0.001    0.000    0.015    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\indexes\base.py:6956(insert)
    23910    0.011    0.000    0.015    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\geographiclib\geomath.py:34(norm)
     2100    0.008    0.000    0.015    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\inspect.py:2962(__init__)
     8970    0.008    0.000    0.015    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\geographiclib\geodesic.py:195(_A1m1f)
      900    0.001    0.000    0.014    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\metrics\pairwise.py:2038(_check_chunk_size)
     4953    0.005    0.000    0.014    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\_core\fromnumeric.py:1349(argmin)
     1899    0.014    0.000    0.014    0.000 {method 'astype' of 'numpy.ndarray' objects}
      327    0.000    0.000    0.014    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\io\parsers\readers.py:1990(__exit__)
26257/26038    0.006    0.000    0.014    0.000 <frozen abc>:121(__subclasscheck__)
     4677    0.009    0.000    0.014    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\_core\numeric.py:290(full)
     3000    0.003    0.000    0.014    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\utils\_param_validation.py:436(__init__)
       96    0.000    0.000    0.014    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\tools\datetimes.py:314(_convert_listlike_datetimes)
      327    0.001    0.000    0.014    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\io\parsers\readers.py:1622(close)
   138655    0.014    0.000    0.014    0.000 {method 'get' of 'dict' objects}
     5753    0.013    0.000    0.013    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
     4853    0.005    0.000    0.013    0.000 {method 'all' of 'numpy.generic' objects}
      100    0.000    0.000    0.013    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\cluster\_kmeans.py:943(_check_test_data)
       96    0.002    0.000    0.013    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\tools\datetimes.py:482(_to_datetime_with_unit)
    12320    0.007    0.000    0.013    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\construction.py:696(_sanitize_ndim)
     5632    0.008    0.000    0.013    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\warnings.py:181(_add_filter)
     5864    0.010    0.000    0.013    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\generic.py:278(__init__)
     4022    0.004    0.000    0.013    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\series.py:1220(_get_value)
     2893    0.006    0.000    0.013    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\_core\numeric.py:2475(array_equal)
      100    0.000    0.000    0.013    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\pathlib.py:1245(is_dir)
    10700    0.006    0.000    0.013    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\utils\validation.py:318(_use_interchange_protocol)
      201    0.000    0.000    0.013    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\frame.py:12590(values)
      100    0.000    0.000    0.013    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\pathlib.py:1008(stat)
     3800    0.003    0.000    0.013    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\utils\validation.py:313(_is_arraylike_not_scalar)
      201    0.001    0.000    0.012    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\internals\managers.py:1633(as_array)
   130624    0.012    0.000    0.012    0.000 {method 'append' of 'list' objects}
      310    0.004    0.000    0.012    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\internals\managers.py:958(fast_xs)
     3000    0.001    0.000    0.012    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\utils\_array_api.py:246(<genexpr>)
     3000    0.007    0.000    0.012    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\geographiclib\geomath.py:133(sincosde)
     1100    0.001    0.000    0.012    0.000 {method 'mean' of 'numpy.ndarray' objects}
      332    0.001    0.000    0.012    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\generic.py:6662(copy)
      200    0.003    0.000    0.012    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\internals\managers.py:1707(_interleave)
